CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097003.0,3.0,582.0,510.0,72.0,132.0,38.0,16.0,252.0,438.0,44.0,28.0,,,8.0,0.0,16.0,7.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097004.0,4.0,745.0,593.0,152.0,141.0,152.0,17.0,185.0,495.0,78.0,20.0,,,8.0,1.0,16.0,22.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097005.0,5.0,706.0,618.0,88.0,4.0,72.0,69.0,353.0,498.0,65.0,55.0,,,8.0,1.0,16.0,51.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097006.0,6.0,553.0,546.0,7.0,79.0,20.0,8.0,327.0,434.0,77.0,35.0,,,8.0,1.0,16.0,47.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097007.0,7.0,248.0,207.0,41.0,7.0,22.0,25.0,147.0,201.0,5.0,1.0,,,8.0,3.0,16.0,7.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097008.0,8.0,421.0,405.0,16.0,112.0,82.0,73.0,92.0,359.0,26.0,20.0,,Jirado 90 gados derecha,8.0,4.0,16.0,48.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097009.0,9.0,153.0,129.0,24.0,31.0,35.0,4.0,34.0,104.0,15.0,10.0,,,8.0,1.0,16.0,21.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097010.0,10.0,674.0,534.0,140.0,118.0,123.0,50.0,172.0,463.0,43.0,28.0,,Jirado 180,8.0,2.0,16.0,15.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097011.0,11.0,233.0,190.0,43.0,39.0,53.0,30.0,59.0,181.0,2.0,7.0,,,8.0,0.0,16.0,53.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097012.0,12.0,257.0,220.0,37.0,62.0,60.0,43.0,23.0,188.0,13.0,19.0,,Jirado 270,8.0,2.0,16.0,36.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097013.0,13.0,223.0,198.0,25.0,26.0,59.0,39.0,56.0,180.0,15.0,3.0,,,8.0,0.0,16.0,56.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097014.0,14.0,721.0,595.0,126.0,48.0,20.0,52.0,301.0,421.0,113.0,61.0,,Comprimido,8.0,1.0,16.0,20.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097015.0,15.0,457.0,439.0,18.0,124.0,121.0,70.0,90.0,405.0,29.0,5.0,,,8.0,3.0,16.0,1.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097016.0,16.0,859.0,857.0,2.0,85.0,240.0,2.0,426.0,753.0,80.0,24.0,,Anulado,8.0,0.0,16.0,31.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097017.0,17.0,331.0,309.0,22.0,0.0,18.0,13.0,228.0,259.0,48.0,2.0,,,8.0,0.0,16.0,58.0
10303.0,Chuquisaca,Zud��ez,Villa Mojocoya,1030300097.0,Escuela Ladislao Cabrera,Chilicchi,18.0,1030300097018.0,18.0,366.0,328.0,38.0,16.0,55.0,11.0,204.0,286.0,22.0,20.0,Uso de formularios no oficiales: Llenado de resultados en documentos o formatos no aprobados por el Tribunal Supremo Electoral.,,8.0,3.0,16.0,28.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400115.0,U.E. Joso Carlos Carrillo,Comunidad Tirani?Final Av. Atahuallpa segunda circunvalacion,6.0,1030400115001.0,1.0,718.0,711.0,7.0,99.0,98.0,98.0,326.0,621.0,77.0,13.0,,,8.0,3.0,16.0,53.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400115.0,U.E. Joso Carlos Carrillo,Comunidad Tirani?Final Av. Atahuallpa segunda circunvalacion,6.0,1030400115002.0,2.0,266.0,228.0,38.0,33.0,30.0,36.0,84.0,183.0,30.0,15.0,,Datos Borrados,8.0,0.0,16.0,52.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400115.0,U.E. Joso Carlos Carrillo,Comunidad Tirani?Final Av. Atahuallpa segunda circunvalacion,6.0,1030400115003.0,3.0,323.0,271.0,52.0,6.0,1.0,21.0,165.0,193.0,47.0,31.0,,,8.0,0.0,16.0,7.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400115.0,U.E. Joso Carlos Carrillo,Comunidad Tirani?Final Av. Atahuallpa segunda circunvalacion,6.0,1030400115004.0,4.0,893.0,718.0,175.0,95.0,4.0,88.0,372.0,559.0,135.0,24.0,,Cambiado 4 y 8,8.0,3.0,16.0,50.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400115.0,U.E. Joso Carlos Carrillo,Comunidad Tirani?Final Av. Atahuallpa segunda circunvalacion,6.0,1030400115005.0,5.0,699.0,677.0,22.0,183.0,18.0,92.0,259.0,552.0,64.0,61.0,,,8.0,4.0,16.0,35.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400115.0,U.E. Joso Carlos Carrillo,Comunidad Tirani?Final Av. Atahuallpa segunda circunvalacion,6.0,1030400115006.0,6.0,992.0,823.0,169.0,170.0,84.0,83.0,283.0,620.0,117.0,86.0,,Duplicado de  1030400121002,8.0,3.0,16.0,57.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400121.0,U.E. Carmen Rosa Salguero,Calle Miguel Mercado Moreira esq. Circunvalacion,4.0,1030400121001.0,1.0,364.0,297.0,67.0,57.0,51.0,37.0,97.0,242.0,36.0,19.0,,,8.0,2.0,16.0,56.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400121.0,U.E. Carmen Rosa Salguero,Calle Miguel Mercado Moreira esq. Circunvalacion,4.0,1030400121002.0,2.0,745.0,610.0,135.0,161.0,34.0,26.0,264.0,485.0,94.0,31.0,,Conado,8.0,0.0,16.0,52.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400121.0,U.E. Carmen Rosa Salguero,Calle Miguel Mercado Moreira esq. Circunvalacion,4.0,1030400121003.0,3.0,912.0,743.0,169.0,100.0,189.0,71.0,336.0,696.0,20.0,27.0,,,8.0,0.0,16.0,18.0
10304.0,Chuquisaca,Zud��ez,Icla,1030400121.0,U.E. Carmen Rosa Salguero,Calle Miguel Mercado Moreira esq. Circunvalacion,4.0,1030400121004.0,4.0,847.0,709.0,138.0,209.0,163.0,4.0,239.0,615.0,21.0,73.0,,Mesa que no existe 41,8.0,3.0,16.0,13.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125001.0,1.0,542.0,451.0,91.0,22.0,128.0,79.0,169.0,398.0,0.0,53.0,,,8.0,2.0,16.0,18.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125002.0,2.0,97.0,97.0,0.0,13.0,9.0,14.0,56.0,92.0,0.0,5.0,,,8.0,3.0,16.0,17.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125003.0,3.0,13.0,12.0,1.0,2.0,2.0,1.0,6.0,11.0,1.0,0.0,,,8.0,2.0,16.0,34.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125004.0,4.0,645.0,537.0,108.0,12.0,38.0,112.0,314.0,476.0,18.0,43.0,,,8.0,0.0,16.0,46.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125005.0,5.0,126.0,125.0,1.0,19.0,26.0,10.0,63.0,118.0,3.0,4.0,,,8.0,1.0,16.0,14.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125006.0,6.0,733.0,638.0,95.0,188.0,147.0,77.0,152.0,564.0,18.0,56.0,,,8.0,0.0,16.0,39.0
10401.0,Chuquisaca,Tomina,Padilla,1040100125.0,Unidad Educativa Paracti (Villa Tunari),Paracti(Villa Tunari),7.0,1040100125007.0,7.0,48.0,41.0,7.0,0.0,7.0,2.0,27.0,36.0,5.0,0.0,,,9.0,3.0,16.0,23.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132001.0,1.0,717.0,647.0,70.0,134.0,181.0,139.0,182.0,636.0,11.0,0.0,,,8.0,2.0,16.0,41.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132002.0,2.0,195.0,174.0,21.0,43.0,38.0,32.0,48.0,161.0,11.0,2.0,,,8.0,1.0,16.0,59.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132003.0,3.0,714.0,687.0,27.0,12.0,182.0,78.0,356.0,628.0,21.0,38.0,,,8.0,1.0,16.0,28.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132004.0,4.0,482.0,437.0,45.0,124.0,35.0,68.0,144.0,371.0,23.0,43.0,,,8.0,3.0,16.0,41.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132005.0,5.0,705.0,653.0,52.0,67.0,44.0,143.0,327.0,581.0,21.0,51.0,,,8.0,0.0,16.0,20.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132006.0,6.0,722.0,660.0,62.0,166.0,84.0,74.0,243.0,567.0,52.0,41.0,,,8.0,2.0,16.0,16.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132007.0,7.0,945.0,893.0,52.0,217.0,99.0,83.0,307.0,706.0,149.0,38.0,,,8.0,4.0,16.0,54.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132008.0,8.0,532.0,468.0,64.0,21.0,17.0,93.0,248.0,379.0,60.0,29.0,,,8.0,0.0,16.0,18.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132009.0,9.0,774.0,729.0,45.0,71.0,125.0,126.0,265.0,587.0,97.0,45.0,,,8.0,2.0,16.0,36.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132010.0,10.0,141.0,122.0,19.0,5.0,15.0,11.0,77.0,108.0,2.0,12.0,,,8.0,3.0,16.0,12.0
10401.0,Chuquisaca,Tomina,Padilla,1040100132.0,Unidad Educativa 1ro de Mayo,Primero de Mayo,11.0,1040100132011.0,11.0,520.0,508.0,12.0,137.0,112.0,84.0,68.0,401.0,80.0,27.0,,,8.0,2.0,16.0,17.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143001.0,1.0,621.0,573.0,48.0,23.0,121.0,32.0,336.0,512.0,31.0,30.0,,,8.0,1.0,16.0,0.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143002.0,2.0,92.0,90.0,2.0,5.0,4.0,14.0,51.0,74.0,8.0,8.0,,,8.0,2.0,16.0,15.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143003.0,3.0,257.0,231.0,26.0,26.0,26.0,46.0,111.0,209.0,19.0,3.0,,,8.0,3.0,16.0,26.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143004.0,4.0,126.0,113.0,13.0,16.0,28.0,11.0,41.0,96.0,16.0,1.0,,,8.0,0.0,16.0,1.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143005.0,5.0,158.0,151.0,7.0,3.0,27.0,33.0,71.0,134.0,15.0,2.0,,,8.0,2.0,16.0,27.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143006.0,6.0,173.0,139.0,34.0,21.0,9.0,3.0,90.0,123.0,0.0,16.0,,,8.0,1.0,16.0,6.0
10401.0,Chuquisaca,Tomina,Padilla,1040100143.0,Nucleo Educativo Chapisirca,Chapisirca,7.0,1040100143007.0,7.0,279.0,225.0,54.0,67.0,23.0,43.0,75.0,208.0,16.0,1.0,,,8.0,4.0,16.0,31.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150001.0,1.0,133.0,122.0,11.0,9.0,23.0,5.0,67.0,104.0,9.0,9.0,,,8.0,1.0,16.0,35.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150002.0,2.0,215.0,205.0,10.0,32.0,33.0,29.0,104.0,198.0,4.0,3.0,,,8.0,4.0,16.0,56.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150003.0,3.0,630.0,528.0,102.0,154.0,137.0,89.0,67.0,447.0,79.0,2.0,,,8.0,2.0,16.0,46.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150004.0,4.0,195.0,182.0,13.0,39.0,0.0,33.0,93.0,165.0,14.0,3.0,,,8.0,0.0,16.0,48.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150005.0,5.0,917.0,742.0,175.0,64.0,85.0,2.0,472.0,623.0,65.0,54.0,,,8.0,2.0,16.0,59.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150006.0,6.0,648.0,566.0,82.0,4.0,164.0,15.0,304.0,487.0,15.0,64.0,,,8.0,4.0,16.0,52.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150007.0,7.0,608.0,500.0,108.0,123.0,5.0,32.0,277.0,437.0,45.0,18.0,,,8.0,2.0,16.0,25.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150008.0,8.0,845.0,764.0,81.0,22.0,44.0,81.0,494.0,641.0,100.0,23.0,,,8.0,1.0,16.0,29.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150009.0,9.0,353.0,348.0,5.0,0.0,68.0,59.0,167.0,294.0,30.0,24.0,,,8.0,0.0,16.0,58.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150010.0,10.0,11.0,10.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,,,8.0,0.0,16.0,47.0
10402.0,Chuquisaca,Tomina,Tomina,1040200150.0,U.E. San Antonio,Comunidad San Antonio,11.0,1040200150011.0,11.0,377.0,335.0,42.0,31.0,53.0,39.0,171.0,294.0,11.0,30.0,,,8.0,1.0,16.0,59.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161001.0,1.0,712.0,681.0,31.0,93.0,65.0,134.0,264.0,556.0,94.0,31.0,,,8.0,2.0,16.0,47.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161002.0,2.0,642.0,607.0,35.0,11.0,116.0,119.0,248.0,494.0,49.0,64.0,,,8.0,3.0,16.0,12.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161003.0,3.0,444.0,444.0,0.0,68.0,56.0,22.0,232.0,378.0,54.0,12.0,,,8.0,3.0,16.0,27.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161004.0,4.0,787.0,715.0,72.0,73.0,20.0,49.0,372.0,514.0,123.0,78.0,,,8.0,2.0,16.0,28.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161005.0,5.0,382.0,307.0,75.0,38.0,22.0,58.0,179.0,297.0,8.0,2.0,,,8.0,1.0,16.0,22.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161006.0,6.0,110.0,100.0,10.0,25.0,14.0,0.0,42.0,81.0,11.0,8.0,,,8.0,2.0,16.0,25.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161007.0,7.0,619.0,543.0,76.0,61.0,65.0,114.0,236.0,476.0,67.0,0.0,,,8.0,0.0,16.0,41.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161008.0,8.0,570.0,452.0,118.0,7.0,14.0,30.0,346.0,397.0,28.0,27.0,,,8.0,1.0,16.0,23.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161009.0,9.0,119.0,104.0,15.0,26.0,21.0,12.0,21.0,80.0,18.0,6.0,,,8.0,1.0,16.0,14.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161010.0,10.0,583.0,576.0,7.0,168.0,138.0,112.0,76.0,494.0,40.0,42.0,,,8.0,1.0,16.0,0.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161011.0,11.0,324.0,278.0,46.0,83.0,54.0,29.0,87.0,253.0,23.0,2.0,,,8.0,2.0,16.0,51.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161012.0,12.0,923.0,798.0,125.0,194.0,12.0,5.0,377.0,588.0,138.0,72.0,,,8.0,4.0,16.0,48.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161013.0,13.0,493.0,429.0,64.0,131.0,16.0,11.0,234.0,392.0,10.0,27.0,,,8.0,3.0,16.0,14.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161014.0,14.0,91.0,74.0,17.0,17.0,24.0,17.0,13.0,71.0,0.0,3.0,,,8.0,3.0,16.0,19.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161015.0,15.0,261.0,245.0,16.0,5.0,34.0,33.0,126.0,198.0,29.0,18.0,,,8.0,3.0,17.0,28.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161016.0,16.0,792.0,686.0,106.0,125.0,5.0,123.0,252.0,505.0,112.0,69.0,,,8.0,0.0,16.0,22.0
10402.0,Chuquisaca,Tomina,Tomina,1040200161.0,Nucleo Escolar Laguna Grande,Laguna Grande,17.0,1040200161017.0,17.0,179.0,164.0,15.0,12.0,28.0,16.0,81.0,137.0,11.0,16.0,,,8.0,1.0,16.0,15.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300178.0,Nucleo Educativo Chapisirca,Chapisirca,3.0,1040300178001.0,1.0,39.0,37.0,2.0,5.0,8.0,6.0,13.0,32.0,4.0,1.0,,,8.0,0.0,16.0,42.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300178.0,Nucleo Educativo Chapisirca,Chapisirca,3.0,1040300178002.0,2.0,854.0,697.0,157.0,36.0,48.0,59.0,482.0,625.0,51.0,21.0,,,8.0,1.0,16.0,10.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300178.0,Nucleo Educativo Chapisirca,Chapisirca,3.0,1040300178003.0,3.0,244.0,210.0,34.0,2.0,51.0,23.0,87.0,163.0,29.0,18.0,,,8.0,4.0,16.0,25.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300181.0,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5.0,1040300181001.0,1.0,62.0,60.0,2.0,2.0,7.0,10.0,29.0,48.0,9.0,3.0,,,8.0,0.0,16.0,10.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300181.0,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5.0,1040300181002.0,2.0,748.0,720.0,28.0,205.0,169.0,97.0,154.0,625.0,80.0,15.0,,,8.0,0.0,17.0,22.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300181.0,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5.0,1040300181003.0,3.0,708.0,571.0,137.0,20.0,15.0,51.0,368.0,454.0,94.0,23.0,,,8.0,2.0,16.0,28.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300181.0,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5.0,1040300181004.0,4.0,273.0,218.0,55.0,0.0,28.0,38.0,115.0,181.0,21.0,16.0,,,8.0,1.0,16.0,34.0
10403.0,Chuquisaca,Tomina,Sopachuy,1040300181.0,Unidad Educativa Moleto Icoya (V.Tunari),Moleto,5.0,1040300181005.0,5.0,400.0,396.0,4.0,31.0,14.0,38.0,287.0,370.0,17.0,9.0,,,8.0,3.0,16.0,46.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400186.0,U.E. Rumy Corral,Comunidad Rumy Corral Centro,3.0,1040400186001.0,1.0,837.0,799.0,38.0,148.0,154.0,111.0,305.0,718.0,4.0,77.0,,,8.0,4.0,16.0,12.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400186.0,U.E. Rumy Corral,Comunidad Rumy Corral Centro,3.0,1040400186002.0,2.0,989.0,773.0,216.0,51.0,112.0,70.0,355.0,588.0,139.0,46.0,,,8.0,3.0,16.0,52.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400186.0,U.E. Rumy Corral,Comunidad Rumy Corral Centro,3.0,1040400186003.0,3.0,982.0,876.0,106.0,229.0,205.0,114.0,276.0,824.0,46.0,6.0,,,8.0,1.0,16.0,17.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189001.0,1.0,314.0,304.0,10.0,44.0,84.0,49.0,84.0,261.0,34.0,9.0,,,8.0,0.0,16.0,48.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189002.0,2.0,573.0,479.0,94.0,107.0,70.0,78.0,183.0,438.0,5.0,36.0,,,8.0,0.0,16.0,18.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189003.0,3.0,636.0,554.0,82.0,8.0,30.0,30.0,382.0,450.0,84.0,20.0,,,8.0,3.0,16.0,36.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189004.0,4.0,324.0,279.0,45.0,58.0,73.0,55.0,42.0,228.0,23.0,28.0,,,8.0,1.0,16.0,28.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189005.0,5.0,6.0,6.0,0.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,,,8.0,2.0,16.0,45.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189006.0,6.0,427.0,407.0,20.0,78.0,111.0,24.0,182.0,395.0,1.0,11.0,,,8.0,2.0,16.0,50.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189007.0,7.0,557.0,497.0,60.0,14.0,13.0,68.0,344.0,439.0,27.0,31.0,,,8.0,2.0,16.0,42.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400189.0,Unidad Educativa Ramadas,La Ramada,8.0,1040400189008.0,8.0,858.0,843.0,15.0,222.0,117.0,19.0,453.0,811.0,22.0,10.0,,,8.0,1.0,16.0,19.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400197.0,Colegio Pio XII,25 de Mayo entre Punata,9.0,1040400197001.0,1.0,369.0,354.0,15.0,20.0,91.0,7.0,187.0,305.0,30.0,19.0,,,8.0,4.0,16.0,9.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400197.0,Colegio Pio XII,25 de Mayo entre Punata,9.0,1040400197002.0,2.0,757.0,659.0,98.0,53.0,123.0,117.0,245.0,538.0,117.0,4.0,,,8.0,1.0,16.0,34.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400197.0,Colegio Pio XII,25 de Mayo entre Punata,9.0,1040400197003.0,3.0,522.0,452.0,70.0,67.0,23.0,63.0,213.0,366.0,53.0,33.0,,,8.0,4.0,16.0,25.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400197.0,Colegio Pio XII,25 de Mayo entre Punata,9.0,1040400197004.0,4.0,220.0,208.0,12.0,0.0,57.0,27.0,114.0,198.0,8.0,2.0,,,8.0,4.0,16.0,42.0
10404.0,Chuquisaca,Tomina,Villa Alcal�,1040400197.0,Colegio Pio XII,25 de Mayo entre Punata,9.0,1040400197005.0,5.0,784.0,647.0,137.0,103.0,61.0,144.0,322.0,630.0,13.0,4.0,,,8.0,4.0,16.0,44.0
