CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
2030100591.0,2030100591016.0,16.0,189.0
2030100591.0,2030100591017.0,17.0,460.0
2030100591.0,2030100591018.0,18.0,190.0
2030200609.0,2030200609001.0,1.0,497.0
2030200609.0,2030200609002.0,2.0,853.0
2030200609.0,2030200609003.0,3.0,730.0
2030200609.0,2030200609004.0,4.0,240.0
2030200609.0,2030200609005.0,5.0,501.0
2030200609.0,2030200609006.0,6.0,269.0
2030200615.0,2030200615001.0,1.0,878.0
2030200615.0,2030200615002.0,2.0,12.0
2030200615.0,2030200615003.0,3.0,59.0
2030200615.0,2030200615004.0,4.0,771.0
2030200615.0,2030200615005.0,5.0,643.0
2030200615.0,2030200615006.0,6.0,729.0
2030200615.0,2030200615007.0,7.0,353.0
2030200622.0,2030200622001.0,1.0,792.0
2030300623.0,2030300623001.0,1.0,398.0
2030300623.0,2030300623002.0,2.0,291.0
2030300623.0,2030300623003.0,3.0,221.0
2030300623.0,2030300623004.0,4.0,288.0
2030300623.0,2030300623005.0,5.0,624.0
2030300623.0,2030300623006.0,6.0,200.0
2030300623.0,2030300623007.0,7.0,842.0
2030300623.0,2030300623008.0,8.0,785.0
2030300623.0,2030300623009.0,9.0,252.0
2030300623.0,2030300623010.0,10.0,433.0
2030300623.0,2030300623011.0,11.0,411.0
2030300623.0,2030300623012.0,12.0,371.0
2030300623.0,2030300623013.0,13.0,783.0
2030300623.0,2030300623014.0,14.0,829.0
2030300623.0,2030300623015.0,15.0,880.0
2030300623.0,2030300623016.0,16.0,950.0
2030300623.0,2030300623017.0,17.0,182.0
2030300623.0,2030300623018.0,18.0,830.0
2030300623.0,2030300623019.0,19.0,820.0
2030300642.0,2030300642001.0,1.0,99.0
2030300642.0,2030300642002.0,2.0,515.0
2030300642.0,2030300642003.0,3.0,162.0
2030300642.0,2030300642004.0,4.0,403.0
2030300642.0,2030300642005.0,5.0,277.0
2030300642.0,2030300642006.0,6.0,42.0
2030300642.0,2030300642007.0,7.0,579.0
2030300642.0,2030300642008.0,8.0,979.0
2030300642.0,2030300642009.0,9.0,7.0
2030300642.0,2030300642010.0,10.0,126.0
2030300642.0,2030300642011.0,11.0,69.0
2030300642.0,2030300642012.0,12.0,762.0
2030300642.0,2030300642013.0,13.0,170.0
2030300642.0,2030300642014.0,14.0,502.0
2030300656.0,2030300656001.0,1.0,287.0
2030300656.0,2030300656002.0,2.0,829.0
2030300656.0,2030300656003.0,3.0,247.0
2030300656.0,2030300656004.0,4.0,795.0
2030300656.0,2030300656005.0,5.0,403.0
2030500661.0,2030500661001.0,1.0,417.0
2030500661.0,2030500661002.0,2.0,827.0
2030500661.0,2030500661003.0,3.0,880.0
2030500664.0,2030500664001.0,1.0,403.0
2030500664.0,2030500664002.0,2.0,797.0
2030500664.0,2030500664003.0,3.0,938.0
2030500664.0,2030500664004.0,4.0,867.0
2030500664.0,2030500664005.0,5.0,472.0
2030500664.0,2030500664006.0,6.0,5.0
2030500664.0,2030500664007.0,7.0,313.0
2030500664.0,2030500664008.0,8.0,291.0
2030500664.0,2030500664009.0,9.0,914.0
2030500664.0,2030500664010.0,10.0,321.0
2030500664.0,2030500664011.0,11.0,365.0
2030500664.0,2030500664012.0,12.0,473.0
2030600676.0,2030600676001.0,1.0,525.0
2030600676.0,2030600676002.0,2.0,747.0
2030600676.0,2030600676003.0,3.0,357.0
2030600676.0,2030600676004.0,4.0,275.0
2030600676.0,2030600676005.0,5.0,875.0
2030600676.0,2030600676006.0,6.0,743.0
2030600676.0,2030600676007.0,7.0,584.0
2030600676.0,2030600676008.0,8.0,90.0
2030600676.0,2030600676009.0,9.0,194.0
2030600676.0,2030600676010.0,10.0,504.0
2030600676.0,2030600676011.0,11.0,696.0
2030600676.0,2030600676012.0,12.0,547.0
2030600676.0,2030600676013.0,13.0,202.0
2030600676.0,2030600676014.0,14.0,880.0
2030700690.0,2030700690001.0,1.0,607.0
2030700690.0,2030700690002.0,2.0,352.0
2030700690.0,2030700690003.0,3.0,695.0
2030700690.0,2030700690004.0,4.0,60.0
2030700690.0,2030700690005.0,5.0,566.0
2030700690.0,2030700690006.0,6.0,608.0
2030700690.0,2030700690007.0,7.0,439.0
2030700690.0,2030700690008.0,8.0,471.0
2030700690.0,2030700690009.0,9.0,895.0
2030700699.0,2030700699001.0,1.0,223.0
2030700699.0,2030700699002.0,2.0,940.0
2030700699.0,2030700699003.0,3.0,111.0
2030800702.0,2030800702001.0,1.0,749.0
2030800702.0,2030800702002.0,2.0,280.0
2030800702.0,2030800702003.0,3.0,969.0
2030800702.0,2030800702004.0,4.0,775.0
2030800702.0,2030800702005.0,5.0,980.0
2030800702.0,2030800702006.0,6.0,929.0
2030800702.0,2030800702007.0,7.0,548.0
2030800702.0,2030800702008.0,8.0,330.0
2030800702.0,2030800702009.0,9.0,911.0
2030800702.0,2030800702010.0,10.0,276.0
2030800702.0,2030800702011.0,11.0,314.0
2030800702.0,2030800702012.0,12.0,714.0
2040100714.0,2040100714001.0,1.0,105.0
2040100714.0,2040100714002.0,2.0,421.0
2040100714.0,2040100714003.0,3.0,782.0
2040100714.0,2040100714004.0,4.0,58.0
2040100714.0,2040100714005.0,5.0,783.0
2040100714.0,2040100714006.0,6.0,778.0
2040100714.0,2040100714007.0,7.0,265.0
2040100714.0,2040100714008.0,8.0,341.0
2040100714.0,2040100714009.0,9.0,34.0
2040100714.0,2040100714010.0,10.0,534.0
2040100714.0,2040100714011.0,11.0,65.0
2040100714.0,2040100714012.0,12.0,489.0
2040100726.0,2040100726001.0,1.0,227.0
2040100726.0,2040100726002.0,2.0,526.0
2040100726.0,2040100726003.0,3.0,547.0
2040100726.0,2040100726004.0,4.0,143.0
2040100726.0,2040100726005.0,5.0,267.0
2040100726.0,2040100726006.0,6.0,963.0
2040100726.0,2040100726007.0,7.0,559.0
2040100726.0,2040100726008.0,8.0,815.0
2040100726.0,2040100726009.0,9.0,284.0
2040100726.0,2040100726010.0,10.0,20.0
2040100726.0,2040100726011.0,11.0,804.0
2040100726.0,2040100726012.0,12.0,160.0
2040100726.0,2040100726013.0,13.0,962.0
2040200739.0,2040200739001.0,1.0,475.0
2040200739.0,2040200739002.0,2.0,161.0
2040200739.0,2040200739003.0,3.0,289.0
2040200739.0,2040200739004.0,4.0,863.0
2040200739.0,2040200739005.0,5.0,172.0
2040200739.0,2040200739006.0,6.0,592.0
2040200739.0,2040200739007.0,7.0,421.0
2040200739.0,2040200739008.0,8.0,989.0
2040200739.0,2040200739009.0,9.0,833.0
2040200739.0,2040200739010.0,10.0,511.0
2040300749.0,2040300749001.0,1.0,784.0
2040300749.0,2040300749002.0,2.0,530.0
2040300749.0,2040300749003.0,3.0,193.0
2040300749.0,2040300749004.0,4.0,558.0
2040300749.0,2040300749005.0,5.0,843.0
2040300749.0,2040300749006.0,6.0,992.0
2040300749.0,2040300749007.0,7.0,606.0
2040300749.0,2040300749008.0,8.0,844.0
2040300749.0,2040300749009.0,9.0,888.0
2040300749.0,2040300749010.0,10.0,6.0
2040300749.0,2040300749011.0,11.0,913.0
2040300749.0,2040300749012.0,12.0,887.0
2040300749.0,2040300749013.0,13.0,431.0
2040300749.0,2040300749014.0,14.0,508.0
2040300749.0,2040300749015.0,15.0,863.0
2040300749.0,2040300749016.0,16.0,111.0
2040300749.0,2040300749017.0,17.0,357.0
2040300749.0,2040300749018.0,18.0,922.0
2040300749.0,2040300749019.0,19.0,987.0
2040300749.0,2040300749020.0,20.0,695.0
2040300769.0,2040300769001.0,1.0,945.0
2040300769.0,2040300769002.0,2.0,656.0
2040300769.0,2040300769003.0,3.0,995.0
2040300769.0,2040300769004.0,4.0,496.0
2040300769.0,2040300769005.0,5.0,994.0
2040300769.0,2040300769006.0,6.0,926.0
2040300769.0,2040300769007.0,7.0,280.0
2040300769.0,2040300769008.0,8.0,850.0
2040300769.0,2040300769009.0,9.0,205.0
2040300769.0,2040300769010.0,10.0,949.0
2040300769.0,2040300769011.0,11.0,812.0
2040300769.0,2040300769012.0,12.0,397.0
2040300769.0,2040300769013.0,13.0,272.0
2040300782.0,2040300782001.0,1.0,361.0
2040300782.0,2040300782002.0,2.0,281.0
2040300782.0,2040300782003.0,3.0,416.0
2040300782.0,2040300782004.0,4.0,539.0
2040300782.0,2040300782005.0,5.0,690.0
2040300782.0,2040300782006.0,6.0,452.0
2040300782.0,2040300782007.0,7.0,146.0
2040300782.0,2040300782008.0,8.0,204.0
2040300782.0,2040300782009.0,9.0,516.0
2040400791.0,2040400791001.0,1.0,801.0
2040400791.0,2040400791002.0,2.0,801.0
2040400791.0,2040400791003.0,3.0,9.0
2040400791.0,2040400791004.0,4.0,985.0
2040500795.0,2040500795001.0,1.0,545.0
2040500795.0,2040500795002.0,2.0,243.0
2040500795.0,2040500795003.0,3.0,361.0
2040500795.0,2040500795004.0,4.0,38.0
2040500795.0,2040500795005.0,5.0,870.0
2040500795.0,2040500795006.0,6.0,954.0
2040500795.0,2040500795007.0,7.0,638.0
2040500795.0,2040500795008.0,8.0,658.0
2040500795.0,2040500795009.0,9.0,875.0
2040500795.0,2040500795010.0,10.0,464.0
2040500795.0,2040500795011.0,11.0,474.0
2040500795.0,2040500795012.0,12.0,807.0
2040500795.0,2040500795013.0,13.0,761.0
2040500795.0,2040500795014.0,14.0,72.0
2040500795.0,2040500795015.0,15.0,92.0
2040500795.0,2040500795016.0,16.0,788.0
2050100811.0,2050100811001.0,1.0,334.0
2050100811.0,2050100811002.0,2.0,581.0
2050100811.0,2050100811003.0,3.0,577.0
2050100811.0,2050100811004.0,4.0,430.0
2050100811.0,2050100811005.0,5.0,162.0
2050100811.0,2050100811006.0,6.0,27.0
2050100811.0,2050100811007.0,7.0,843.0
2050100818.0,2050100818001.0,1.0,217.0
2050100818.0,2050100818002.0,2.0,645.0
2050100818.0,2050100818003.0,3.0,760.0
2050100818.0,2050100818004.0,4.0,891.0
2050100818.0,2050100818005.0,5.0,500.0
2050100818.0,2050100818006.0,6.0,305.0
2050100818.0,2050100818007.0,7.0,898.0
2050100818.0,2050100818008.0,8.0,784.0
2050100818.0,2050100818009.0,9.0,290.0
2050100818.0,2050100818010.0,10.0,330.0
2050100818.0,2050100818011.0,11.0,640.0
2050100818.0,2050100818012.0,12.0,100.0
2050100818.0,2050100818013.0,13.0,981.0
2050100818.0,2050100818014.0,14.0,555.0
2050100818.0,2050100818015.0,15.0,876.0
2050100818.0,2050100818016.0,16.0,299.0
2050100818.0,2050100818017.0,17.0,554.0
2050200835.0,2050200835001.0,1.0,440.0
2050200835.0,2050200835002.0,2.0,902.0
2050200835.0,2050200835003.0,3.0,990.0
2050200835.0,2050200835004.0,4.0,811.0
2050300839.0,2050300839001.0,1.0,765.0
2050300839.0,2050300839002.0,2.0,758.0
2050300839.0,2050300839003.0,3.0,8.0
2050300839.0,2050300839004.0,4.0,530.0
2050300839.0,2050300839005.0,5.0,665.0
2050300844.0,2050300844001.0,1.0,4.0
2050300844.0,2050300844002.0,2.0,649.0
2050300844.0,2050300844003.0,3.0,884.0
2050300844.0,2050300844004.0,4.0,782.0
2050300844.0,2050300844005.0,5.0,126.0
2050300844.0,2050300844006.0,6.0,704.0
2050300844.0,2050300844007.0,7.0,26.0
2050300844.0,2050300844008.0,8.0,966.0
2050300844.0,2050300844009.0,9.0,320.0
2050300844.0,2050300844010.0,10.0,864.0
2050300844.0,2050300844011.0,11.0,624.0
2050300844.0,2050300844012.0,12.0,150.0
2050300844.0,2050300844013.0,13.0,550.0
2050300844.0,2050300844014.0,14.0,400.0
2050300844.0,2050300844015.0,15.0,408.0
2050300844.0,2050300844016.0,16.0,767.0
2050300844.0,2050300844017.0,17.0,579.0
2060100861.0,2060100861001.0,1.0,793.0
2060100861.0,2060100861002.0,2.0,904.0
2060100861.0,2060100861003.0,3.0,862.0
2060100861.0,2060100861004.0,4.0,159.0
2060100861.0,2060100861005.0,5.0,544.0
2060100861.0,2060100861006.0,6.0,618.0
2060100861.0,2060100861007.0,7.0,313.0
2060100861.0,2060100861008.0,8.0,628.0
2060100861.0,2060100861009.0,9.0,540.0
2060100861.0,2060100861010.0,10.0,679.0
2060200871.0,2060200871001.0,1.0,186.0
2060200871.0,2060200871002.0,2.0,662.0
2060200871.0,2060200871003.0,3.0,43.0
2060200871.0,2060200871004.0,4.0,969.0
2060200871.0,2060200871005.0,5.0,830.0
2060200871.0,2060200871006.0,6.0,597.0
2060200871.0,2060200871007.0,7.0,730.0
2060200871.0,2060200871008.0,8.0,758.0
2060200871.0,2060200871009.0,9.0,201.0
2060200871.0,2060200871010.0,10.0,140.0
2060200871.0,2060200871011.0,11.0,743.0
2060200871.0,2060200871012.0,12.0,696.0
2060200871.0,2060200871013.0,13.0,662.0
2060200871.0,2060200871014.0,14.0,297.0
2060200871.0,2060200871015.0,15.0,480.0
2060200871.0,2060200871016.0,16.0,873.0
2060200871.0,2060200871017.0,17.0,665.0
2060200888.0,2060200888001.0,1.0,896.0
2060200889.0,2060200889001.0,1.0,786.0
2060200889.0,2060200889002.0,2.0,740.0
2060200889.0,2060200889003.0,3.0,853.0
2060200889.0,2060200889004.0,4.0,189.0
2060200889.0,2060200889005.0,5.0,539.0
2060200889.0,2060200889006.0,6.0,42.0
2060200889.0,2060200889007.0,7.0,449.0
2060200889.0,2060200889008.0,8.0,235.0
2060200889.0,2060200889009.0,9.0,863.0
2060200889.0,2060200889010.0,10.0,705.0
2060200889.0,2060200889011.0,11.0,138.0
2060200900.0,2060200900001.0,1.0,723.0
2060200900.0,2060200900002.0,2.0,450.0
2060200900.0,2060200900003.0,3.0,404.0
2060200900.0,2060200900004.0,4.0,605.0
2060200900.0,2060200900005.0,5.0,271.0
2060200900.0,2060200900006.0,6.0,620.0
2060200900.0,2060200900007.0,7.0,735.0
2060200900.0,2060200900008.0,8.0,978.0
2060200900.0,2060200900009.0,9.0,357.0
2060300909.0,2060300909001.0,1.0,58.0
2060300909.0,2060300909002.0,2.0,671.0
2060300909.0,2060300909003.0,3.0,491.0
2060300909.0,2060300909004.0,4.0,591.0
2060300909.0,2060300909005.0,5.0,697.0
2060300909.0,2060300909006.0,6.0,107.0
2060300909.0,2060300909007.0,7.0,130.0
2060300909.0,2060300909008.0,8.0,400.0
2060300909.0,2060300909009.0,9.0,875.0
2060300909.0,2060300909010.0,10.0,485.0
2060300909.0,2060300909011.0,11.0,641.0
2060300909.0,2060300909012.0,12.0,524.0
2060300909.0,2060300909013.0,13.0,233.0
2060300909.0,2060300909014.0,14.0,198.0
2060300909.0,2060300909015.0,15.0,602.0
2060300909.0,2060300909016.0,16.0,940.0
2060300909.0,2060300909017.0,17.0,327.0
2060300926.0,2060300926001.0,1.0,688.0
2060300926.0,2060300926002.0,2.0,51.0
2060300926.0,2060300926003.0,3.0,220.0
2060300926.0,2060300926004.0,4.0,729.0
2060300926.0,2060300926005.0,5.0,184.0
2060300926.0,2060300926006.0,6.0,154.0
2060300926.0,2060300926007.0,7.0,379.0
2060300926.0,2060300926008.0,8.0,112.0
2060300926.0,2060300926009.0,9.0,342.0
2060300926.0,2060300926010.0,10.0,240.0
2060300926.0,2060300926011.0,11.0,188.0
2060300926.0,2060300926012.0,12.0,966.0
2060300926.0,2060300926013.0,13.0,843.0
2060300926.0,2060300926014.0,14.0,624.0
2060400940.0,2060400940001.0,1.0,67.0
2060400940.0,2060400940002.0,2.0,992.0
2060400940.0,2060400940003.0,3.0,942.0
2060400940.0,2060400940004.0,4.0,762.0
2060400940.0,2060400940005.0,5.0,651.0
2060400940.0,2060400940006.0,6.0,294.0
2060400940.0,2060400940007.0,7.0,245.0
2060400940.0,2060400940008.0,8.0,996.0
2060400948.0,2060400948001.0,1.0,935.0
2060500949.0,2060500949001.0,1.0,143.0
2060500949.0,2060500949002.0,2.0,17.0
2060500949.0,2060500949003.0,3.0,635.0
2060500949.0,2060500949004.0,4.0,210.0
2060500949.0,2060500949005.0,5.0,54.0
2060500949.0,2060500949006.0,6.0,260.0
2060500949.0,2060500949007.0,7.0,653.0
2060500949.0,2060500949008.0,8.0,159.0
2060500949.0,2060500949009.0,9.0,546.0
2060500949.0,2060500949010.0,10.0,216.0
2060500949.0,2060500949011.0,11.0,200.0
2060500949.0,2060500949012.0,12.0,658.0
2060500949.0,2060500949013.0,13.0,484.0
2060500962.0,2060500962001.0,1.0,655.0
2060500962.0,2060500962002.0,2.0,951.0
2060500962.0,2060500962003.0,3.0,278.0
2060500962.0,2060500962004.0,4.0,167.0
2060500962.0,2060500962005.0,5.0,201.0
2060500962.0,2060500962006.0,6.0,450.0
2060500962.0,2060500962007.0,7.0,807.0
2060500962.0,2060500962008.0,8.0,82.0
2060500962.0,2060500962009.0,9.0,770.0
2060600971.0,2060600971001.0,1.0,790.0
2060600971.0,2060600971002.0,2.0,750.0
2060600971.0,2060600971003.0,3.0,73.0
2060600971.0,2060600971004.0,4.0,277.0
2060600971.0,2060600971005.0,5.0,173.0
2060600971.0,2060600971006.0,6.0,571.0
2060700977.0,2060700977001.0,1.0,37.0
2060700977.0,2060700977002.0,2.0,407.0
2060700977.0,2060700977003.0,3.0,113.0
2060700977.0,2060700977004.0,4.0,514.0
2060700977.0,2060700977005.0,5.0,677.0
2060800982.0,2060800982001.0,1.0,543.0
2060800982.0,2060800982002.0,2.0,956.0
2060800982.0,2060800982003.0,3.0,559.0
2060800982.0,2060800982004.0,4.0,791.0
2060800982.0,2060800982005.0,5.0,51.0
2060800982.0,2060800982006.0,6.0,950.0
2060800982.0,2060800982007.0,7.0,921.0
2060800982.0,2060800982008.0,8.0,551.0
2060800982.0,2060800982009.0,9.0,248.0
2060800982.0,2060800982010.0,10.0,422.0
2060800982.0,2060800982011.0,11.0,37.0
2060800982.0,2060800982012.0,12.0,222.0
2060800982.0,2060800982013.0,13.0,1.0
2060800982.0,2060800982014.0,14.0,255.0
2070100996.0,2070100996001.0,1.0,807.0
2070100996.0,2070100996002.0,2.0,584.0
2070100996.0,2070100996003.0,3.0,458.0
2070100996.0,2070100996004.0,4.0,675.0
2070100996.0,2070100996005.0,5.0,141.0
2070100996.0,2070100996006.0,6.0,228.0
2070100996.0,2070100996007.0,7.0,615.0
2070100996.0,2070100996008.0,8.0,749.0
2070100996.0,2070100996009.0,9.0,601.0
2070100996.0,2070100996010.0,10.0,848.0
2070100996.0,2070100996011.0,11.0,43.0
2070100996.0,2070100996012.0,12.0,51.0
2070100996.0,2070100996013.0,13.0,195.0
2070101009.0,2070101009001.0,1.0,808.0
2070101009.0,2070101009002.0,2.0,824.0
2070101009.0,2070101009003.0,3.0,395.0
2070101009.0,2070101009004.0,4.0,748.0
2070101009.0,2070101009005.0,5.0,357.0
2070101009.0,2070101009006.0,6.0,45.0
2070101015.0,2070101015001.0,1.0,468.0
2070101015.0,2070101015002.0,2.0,721.0
2070101015.0,2070101015003.0,3.0,204.0
2070101015.0,2070101015004.0,4.0,7.0
2070101015.0,2070101015005.0,5.0,610.0
2070101020.0,2070101020001.0,1.0,305.0
2070101020.0,2070101020002.0,2.0,308.0
2070101020.0,2070101020003.0,3.0,810.0
2070101020.0,2070101020004.0,4.0,945.0
2070101020.0,2070101020005.0,5.0,213.0
2070101020.0,2070101020006.0,6.0,885.0
2070101020.0,2070101020007.0,7.0,966.0
2070101020.0,2070101020008.0,8.0,291.0
2080101028.0,2080101028001.0,1.0,475.0
2080101028.0,2080101028002.0,2.0,668.0
2080101028.0,2080101028003.0,3.0,61.0
2080101028.0,2080101028004.0,4.0,11.0
2080101028.0,2080101028005.0,5.0,389.0
2080101028.0,2080101028006.0,6.0,83.0
2080101034.0,2080101034001.0,1.0,756.0
2080101034.0,2080101034002.0,2.0,821.0
2080101034.0,2080101034003.0,3.0,347.0
2080201037.0,2080201037001.0,1.0,443.0
2080201037.0,2080201037002.0,2.0,209.0
2080201037.0,2080201037003.0,3.0,115.0
2080201037.0,2080201037004.0,4.0,775.0
2080201037.0,2080201037005.0,5.0,123.0
2080201037.0,2080201037006.0,6.0,367.0
2080201037.0,2080201037007.0,7.0,747.0
2080201037.0,2080201037008.0,8.0,891.0
2080201037.0,2080201037009.0,9.0,737.0
2080201046.0,2080201046001.0,1.0,857.0
2080201046.0,2080201046002.0,2.0,619.0
2080201046.0,2080201046003.0,3.0,128.0
2080201046.0,2080201046004.0,4.0,71.0
2080201046.0,2080201046005.0,5.0,428.0
2080201046.0,2080201046006.0,6.0,396.0
2080201046.0,2080201046007.0,7.0,114.0
2080201046.0,2080201046008.0,8.0,985.0
2080201046.0,2080201046009.0,9.0,603.0
2080201046.0,2080201046010.0,10.0,297.0
2080201046.0,2080201046011.0,11.0,338.0
2080201046.0,2080201046012.0,12.0,180.0
2080201046.0,2080201046013.0,13.0,498.0
2080201046.0,2080201046014.0,14.0,204.0
2080201046.0,2080201046015.0,15.0,417.0
2080201046.0,2080201046016.0,16.0,749.0
2080201046.0,2080201046017.0,17.0,148.0
2080201046.0,2080201046018.0,18.0,456.0
2080201046.0,2080201046019.0,19.0,641.0
2080201046.0,2080201046020.0,20.0,247.0
2080201066.0,2080201066001.0,1.0,649.0
2080201066.0,2080201066002.0,2.0,525.0
2080201066.0,2080201066003.0,3.0,234.0
2080201066.0,2080201066004.0,4.0,660.0
2080301070.0,2080301070001.0,1.0,4.0
2080301070.0,2080301070002.0,2.0,532.0
2080301070.0,2080301070003.0,3.0,731.0
2080301070.0,2080301070004.0,4.0,794.0
2080301070.0,2080301070005.0,5.0,977.0
2080301070.0,2080301070006.0,6.0,121.0
2080301070.0,2080301070007.0,7.0,436.0
2080301070.0,2080301070008.0,8.0,425.0
2080301070.0,2080301070009.0,9.0,667.0
2080301070.0,2080301070010.0,10.0,600.0
2080301070.0,2080301070011.0,11.0,277.0
2080301070.0,2080301070012.0,12.0,71.0
2080301070.0,2080301070013.0,13.0,782.0
2080301070.0,2080301070014.0,14.0,104.0
2080301070.0,2080301070015.0,15.0,776.0
2080301070.0,2080301070016.0,16.0,544.0
2080301086.0,2080301086001.0,1.0,842.0
2080301086.0,2080301086002.0,2.0,353.0
2080301086.0,2080301086003.0,3.0,283.0
2080301089.0,2080301089001.0,1.0,581.0
2080301089.0,2080301089002.0,2.0,204.0
2080301089.0,2080301089003.0,3.0,857.0
2080301089.0,2080301089004.0,4.0,311.0
2080301089.0,2080301089005.0,5.0,965.0
2080301089.0,2080301089006.0,6.0,542.0
2080301089.0,2080301089007.0,7.0,363.0
2080301089.0,2080301089008.0,8.0,403.0
2080301089.0,2080301089009.0,9.0,104.0
2080301089.0,2080301089010.0,10.0,659.0
2080301089.0,2080301089011.0,11.0,655.0
2080301089.0,2080301089012.0,12.0,114.0
2080301089.0,2080301089013.0,13.0,428.0
2080301089.0,2080301089014.0,14.0,639.0
2080401103.0,2080401103001.0,1.0,189.0
2080401103.0,2080401103002.0,2.0,24.0
2080401103.0,2080401103003.0,3.0,169.0
2080401103.0,2080401103004.0,4.0,967.0
2080401107.0,2080401107001.0,1.0,628.0
2080501108.0,2080501108001.0,1.0,112.0
2080501108.0,2080501108002.0,2.0,967.0
2080501108.0,2080501108003.0,3.0,974.0
2080501108.0,2080501108004.0,4.0,291.0
2080501108.0,2080501108005.0,5.0,440.0
2080501108.0,2080501108006.0,6.0,903.0
2080501108.0,2080501108007.0,7.0,686.0
2080501108.0,2080501108008.0,8.0,794.0
2080501108.0,2080501108009.0,9.0,931.0
2080501108.0,2080501108010.0,10.0,225.0
2080501108.0,2080501108011.0,11.0,66.0
2080501108.0,2080501108012.0,12.0,512.0
2080501108.0,2080501108013.0,13.0,832.0
2080501108.0,2080501108014.0,14.0,41.0
2080501108.0,2080501108015.0,15.0,300.0
2080501108.0,2080501108016.0,16.0,863.0
2080501108.0,2080501108017.0,17.0,797.0
2080501108.0,2080501108018.0,18.0,250.0
2080501126.0,2080501126001.0,1.0,236.0
2080501126.0,2080501126002.0,2.0,143.0
2080501128.0,2080501128001.0,1.0,153.0
2080501128.0,2080501128002.0,2.0,94.0
2080501128.0,2080501128003.0,3.0,246.0
2080501128.0,2080501128004.0,4.0,264.0
2080501128.0,2080501128005.0,5.0,167.0
2080501128.0,2080501128006.0,6.0,156.0
2080501128.0,2080501128007.0,7.0,116.0
2080501128.0,2080501128008.0,8.0,470.0
2080501136.0,2080501136001.0,1.0,750.0
2080501136.0,2080501136002.0,2.0,5.0
2080501136.0,2080501136003.0,3.0,616.0
2080501136.0,2080501136004.0,4.0,674.0
2080501136.0,2080501136005.0,5.0,635.0
2080501136.0,2080501136006.0,6.0,372.0
2080501136.0,2080501136007.0,7.0,155.0
2080501136.0,2080501136008.0,8.0,61.0
2080501136.0,2080501136009.0,9.0,825.0
2080501136.0,2080501136010.0,10.0,163.0
2080501136.0,2080501136011.0,11.0,56.0
2080501136.0,2080501136012.0,12.0,640.0
2080501136.0,2080501136013.0,13.0,178.0
