codigo_mesa,codigo_recinto,nro_mesa,votantes_habilitados
6030203717007,6030203717,7,943
6030203717008,6030203717,8,84
6030203717009,6030203717,9,361
6030203717010,6030203717,10,176
6030203717011,6030203717,11,925
6030203717012,6030203717,12,378
6030203717013,6030203717,13,968
6030203717014,6030203717,14,374
6030203717015,6030203717,15,65
6030203717016,6030203717,16,582
6030203717017,6030203717,17,410
6030203717018,6030203717,18,382
6030203717019,6030203717,19,696
6030203717020,6030203717,20,861
6030303737001,6030303737,1,650
6030303737002,6030303737,2,388
6030303737003,6030303737,3,9
6030303737004,6030303737,4,992
6030303737005,6030303737,5,964
6030303737006,6030303737,6,736
6030303737007,6030303737,7,177
6030303737008,6030303737,8,269
6030303737009,6030303737,9,342
6030303737010,6030303737,10,355
6030303737011,6030303737,11,100
6030303737012,6030303737,12,457
6030303737013,6030303737,13,853
6030303737014,6030303737,14,154
6030303737015,6030303737,15,828
6030303737016,6030303737,16,421
6030303737017,6030303737,17,624
6030303737018,6030303737,18,145
6030303737019,6030303737,19,391
6030303756001,6030303756,1,807
6030303756002,6030303756,2,562
6030303756003,6030303756,3,19
6030303756004,6030303756,4,768
6030303756005,6030303756,5,359
6030303756006,6030303756,6,241
6030303756007,6030303756,7,846
6030303756008,6030303756,8,188
6030303756009,6030303756,9,469
6030303756010,6030303756,10,251
6030303756011,6030303756,11,834
6030303756012,6030303756,12,111
6030303756013,6030303756,13,594
6030303756014,6030303756,14,282
6030303756015,6030303756,15,753
6030303756016,6030303756,16,758
6030303756017,6030303756,17,604
6030303756018,6030303756,18,791
6030303756019,6030303756,19,488
6040203775001,6040203775,1,287
6050103776001,6050103776,1,879
6050103776002,6050103776,2,254
6050103776003,6050103776,3,501
6050103776004,6050103776,4,38
6050103776005,6050103776,5,437
6050103776006,6050103776,6,259
6050103776007,6050103776,7,727
6050103776008,6050103776,8,891
6050103776009,6050103776,9,437
6050203785001,6050203785,1,821
6050203785002,6050203785,2,265
6050203785003,6050203785,3,640
6050203785004,6050203785,4,281
6050203785005,6050203785,5,557
6050203785006,6050203785,6,581
6050203785007,6050203785,7,568
6050203785008,6050203785,8,56
6050203785009,6050203785,9,538
6050203785010,6050203785,10,556
6050203785011,6050203785,11,468
6050203785012,6050203785,12,30
6060103797001,6060103797,1,373
6060103797002,6060103797,2,231
6060103797003,6060103797,3,226
6060103797004,6060103797,4,314
6060103797005,6060103797,5,8
6060103797006,6060103797,6,726
6060103797007,6060103797,7,627
7010103804001,7010103804,1,663
7010103804002,7010103804,2,846
7010103804003,7010103804,3,554
7010103804004,7010103804,4,641
7010103804005,7010103804,5,404
7010103804006,7010103804,6,911
7010103804007,7010103804,7,665
7010103804008,7010103804,8,50
7010103804009,7010103804,9,120
7010103804010,7010103804,10,591
7010103804011,7010103804,11,933
7010103804012,7010103804,12,57
7010103804013,7010103804,13,698
7010103817001,7010103817,1,633
7010103817002,7010103817,2,582
7010103817003,7010103817,3,262
7010103817004,7010103817,4,268
7010103817005,7010103817,5,278
7010103817006,7010103817,6,41
7010103817007,7010103817,7,775
7010103817008,7010103817,8,651
7010103817009,7010103817,9,496
7010103817010,7010103817,10,763
7010103817011,7010103817,11,86
7010103817012,7010103817,12,780
7010103817013,7010103817,13,171
7010103817014,7010103817,14,628
7010103817015,7010103817,15,323
7010103817016,7010103817,16,199
7010103817017,7010103817,17,30
7010103817018,7010103817,18,943
7010103817019,7010103817,19,206
7010103817020,7010103817,20,523
7010203837001,7010203837,1,929
7010203837002,7010203837,2,86
7010203837003,7010203837,3,256
7010203837004,7010203837,4,259
7010203841001,7010203841,1,178
7010203841002,7010203841,2,930
7010203841003,7010203841,3,708
7010203841004,7010203841,4,432
7010203841005,7010203841,5,823
7010203841006,7010203841,6,36
7010303847001,7010303847,1,195
7010303847002,7010303847,2,719
7010303847003,7010303847,3,627
7010303847004,7010303847,4,198
7010303847005,7010303847,5,751
7010303847006,7010303847,6,53
7010303847007,7010303847,7,210
7010303847008,7010303847,8,673
7010303847009,7010303847,9,110
7010303847010,7010303847,10,220
7010303847011,7010303847,11,788
7010303847012,7010303847,12,815
7010303847013,7010303847,13,287
7010403860001,7010403860,1,672
7010403860002,7010403860,2,442
7010403860003,7010403860,3,485
7010403860004,7010403860,4,91
7010403860005,7010403860,5,951
7010403865001,7010403865,1,219
7010403865002,7010403865,2,725
7010403865003,7010403865,3,353
7010403865004,7010403865,4,41
7010403865005,7010403865,5,326
7010403865006,7010403865,6,213
7010403865007,7010403865,7,530
7010403865008,7010403865,8,247
7010403873001,7010403873,1,913
7010403873002,7010403873,2,933
7010403873003,7010403873,3,110
7010403873004,7010403873,4,739
7010403873005,7010403873,5,954
7010403873006,7010403873,6,241
7010403873007,7010403873,7,613
7020203880001,7020203880,1,839
7020203880002,7020203880,2,261
7020203880003,7020203880,3,837
7020203880004,7020203880,4,507
7020203880005,7020203880,5,248
7020203880006,7020203880,6,559
7020203880007,7020203880,7,893
7020203880008,7020203880,8,457
7020203880009,7020203880,9,852
7020203880010,7020203880,10,294
7020203880011,7020203880,11,469
7020203880012,7020203880,12,377
7020203880013,7020203880,13,522
7020203880014,7020203880,14,744
7020203880015,7020203880,15,991
7030203895001,7030203895,1,87
7030203895002,7030203895,2,498
7030203895003,7030203895,3,633
7030203895004,7030203895,4,64
7030203895005,7030203895,5,527
7030203895006,7030203895,6,500
7030203895007,7030203895,7,955
7030203895008,7030203895,8,696
7030203895009,7030203895,9,162
7030203895010,7030203895,10,654
7030203895011,7030203895,11,344
7030203895012,7030203895,12,426
7030203895013,7030203895,13,834
7030203895014,7030203895,14,203
7030203895015,7030203895,15,323
7030203895016,7030203895,16,581
7030203895017,7030203895,17,294
7030203895018,7030203895,18,800
7030203913001,7030203913,1,479
7030203913002,7030203913,2,1
7030203913003,7030203913,3,741
7030203913004,7030203913,4,409
7030203913005,7030203913,5,293
7030203913006,7030203913,6,873
7030203913007,7030203913,7,986
7030203913008,7030203913,8,910
7030203913009,7030203913,9,987
7030203913010,7030203913,10,573
7030203913011,7030203913,11,600
7030203913012,7030203913,12,317
7030203913013,7030203913,13,250
7030203926001,7030203926,1,646
7030203926002,7030203926,2,209
7030203926003,7030203926,3,302
7030203926004,7030203926,4,397
7030203926005,7030203926,5,616
7030203926006,7030203926,6,362
7030303932001,7030303932,1,167
7030303932002,7030303932,2,292
7030303932003,7030303932,3,279
7030303932004,7030303932,4,632
7030303932005,7030303932,5,954
7030303932006,7030303932,6,795
7030303932007,7030303932,7,182
7030303932008,7030303932,8,844
7030303932009,7030303932,9,968
7030303932010,7030303932,10,211
7030303932011,7030303932,11,117
7030303943001,7030303943,1,220
7030303943002,7030303943,2,35
7030303943003,7030303943,3,385
7030303943004,7030303943,4,243
7030303943005,7030303943,5,143
7030303943006,7030303943,6,42
7030303943007,7030303943,7,563
7030303943008,7030303943,8,179
7030303943009,7030303943,9,13
7030303943010,7030303943,10,576
7030303943011,7030303943,11,20
7030303943012,7030303943,12,291
7030303943013,7030303943,13,803
7030303943014,7030303943,14,494
7030303943015,7030303943,15,265
7030303943016,7030303943,16,732
7040103959001,7040103959,1,457
7040103959002,7040103959,2,571
7040103959003,7040103959,3,458
7040103959004,7040103959,4,129
7040103959005,7040103959,5,8
7040103959006,7040103959,6,324
7040103959007,7040103959,7,583
7040103959008,7040103959,8,637
7040103959009,7040103959,9,71
7040203968001,7040203968,1,566
7040203968002,7040203968,2,832
7040203968003,7040203968,3,889
7040203968004,7040203968,4,619
7040203968005,7040203968,5,433
7040203968006,7040203968,6,844
7040203968007,7040203968,7,935
7040203968008,7040203968,8,459
7040203976001,7040203976,1,626
7040203976002,7040203976,2,505
7040203976003,7040203976,3,132
7040203976004,7040203976,4,269
7040203976005,7040203976,5,151
7040203976006,7040203976,6,786
7040203976007,7040203976,7,492
7040203976008,7040203976,8,692
7040203976009,7040203976,9,971
7040203976010,7040203976,10,178
7040203976011,7040203976,11,222
7040203976012,7040203976,12,885
7040203976013,7040203976,13,838
7040203976014,7040203976,14,102
7040203976015,7040203976,15,358
7040203976016,7040203976,16,948
7040203976017,7040203976,17,538
7040203976018,7040203976,18,949
7040203976019,7040203976,19,980
7040203976020,7040203976,20,374
7040203996001,7040203996,1,298
7040203996002,7040203996,2,895
7040203996003,7040203996,3,215
7040203996004,7040203996,4,304
7040203996005,7040203996,5,358
7040203996006,7040203996,6,733
7040203996007,7040203996,7,158
7040203996008,7040203996,8,660
7040203996009,7040203996,9,420
7040203996010,7040203996,10,24
7040203996011,7040203996,11,678
7040203996012,7040203996,12,607
7040203996013,7040203996,13,378
7040203996014,7040203996,14,228
7040203996015,7040203996,15,563
7040203996016,7040203996,16,99
7040203996017,7040203996,17,167
7040203996018,7040203996,18,738
7040203996019,7040203996,19,419
7040204015001,7040204015,1,731
7040204015002,7040204015,2,166
7040204015003,7040204015,3,318
7040204015004,7040204015,4,502
7040204015005,7040204015,5,188
7040204015006,7040204015,6,922
7040204015007,7040204015,7,682
7040204015008,7040204015,8,286
7040204015009,7040204015,9,930
7040204015010,7040204015,10,71
7040204015011,7040204015,11,903
7040204015012,7040204015,12,71
7040204015013,7040204015,13,342
7040204015014,7040204015,14,21
7040404029001,7040404029,1,714
7040404029002,7040404029,2,56
7040404029003,7040404029,3,674
7040404029004,7040404029,4,49
7040404029005,7040404029,5,257
7040404029006,7040404029,6,422
7040404029007,7040404029,7,283
7040404029008,7040404029,8,688
7040404029009,7040404029,9,392
7040404029010,7040404029,10,217
7040404029011,7040404029,11,433
7040404029012,7040404029,12,823
7040404029013,7040404029,13,297
7040404029014,7040404029,14,217
7040404029015,7040404029,15,489
7040404029016,7040404029,16,580
7040404029017,7040404029,17,894
7040404046001,7040404046,1,197
7040404046002,7040404046,2,534
7040404046003,7040404046,3,598
7040404046004,7040404046,4,313
7040404046005,7040404046,5,524
7040404046006,7040404046,6,305
7040404046007,7040404046,7,931
7040404046008,7040404046,8,528
7040404046009,7040404046,9,372
7040404046010,7040404046,10,331
7040404046011,7040404046,11,82
7040404046012,7040404046,12,114
7040404046013,7040404046,13,351
7040404046014,7040404046,14,159
7040404046015,7040404046,15,159
7040404046016,7040404046,16,511
7040404046017,7040404046,17,880
7040404046018,7040404046,18,852
7040404064001,7040404064,1,790
7040404064002,7040404064,2,330
7040404064003,7040404064,3,744
7040404064004,7040404064,4,450
7040404068001,7040404068,1,529
7040404068002,7040404068,2,560
7040404068003,7040404068,3,707
7040404068004,7040404068,4,291
7040404068005,7040404068,5,976
7040404068006,7040404068,6,140
7040404068007,7040404068,7,216
7040404068008,7040404068,8,316
7040404068009,7040404068,9,37
7040404068010,7040404068,10,703
7040404068011,7040404068,11,685
7040404068012,7040404068,12,206
7040404068013,7040404068,13,920
7040404068014,7040404068,14,337
7040404068015,7040404068,15,758
7040404068016,7040404068,16,906
7050104084001,7050104084,1,278
7050104084002,7050104084,2,255
7050104084003,7050104084,3,156
7050104084004,7050104084,4,12
7050104084005,7050104084,5,5
7050104084006,7050104084,6,737
7050104084007,7050104084,7,343
7050104084008,7050104084,8,983
7050104092001,7050104092,1,669
7050104092002,7050104092,2,933
7050104092003,7050104092,3,257
7050104092004,7050104092,4,609
7050104092005,7050104092,5,260
7050104092006,7050104092,6,492
7050104092007,7050104092,7,194
7050104092008,7050104092,8,34
7050104092009,7050104092,9,522
7050104092010,7050104092,10,697
7050104092011,7050104092,11,603
7050104092012,7050104092,12,772
7050104092013,7050104092,13,185
7050104092014,7050104092,14,94
7050104092015,7050104092,15,898
7050104092016,7050104092,16,368
7050104092017,7050104092,17,398
7050104092018,7050104092,18,31
7050104092019,7050104092,19,265
7050104092020,7050104092,20,722
7050104112001,7050104112,1,598
7050104112002,7050104112,2,958
7050104112003,7050104112,3,227
7050104112004,7050104112,4,816
7050104112005,7050104112,5,125
7050104112006,7050104112,6,228
7050104112007,7050104112,7,19
7050104112008,7050104112,8,409
7050104120001,7050104120,1,161
7050104120002,7050104120,2,420
7050104120003,7050104120,3,492
7050204123001,7050204123,1,983
7050204123002,7050204123,2,586
7050204123003,7050204123,3,486
7050204123004,7050204123,4,940
7050204123005,7050204123,5,574
7050204123006,7050204123,6,800
7050204123007,7050204123,7,603
7050204123008,7050204123,8,84
7050204123009,7050204123,9,854
7050304132001,7050304132,1,943
7050304132002,7050304132,2,413
7050304132003,7050304132,3,139
7050304132004,7050304132,4,653
7050304132005,7050304132,5,374
7050304132006,7050304132,6,178
7050304132007,7050304132,7,714
7050304132008,7050304132,8,949
7050304132009,7050304132,9,869
7050304132010,7050304132,10,228
7050304132011,7050304132,11,574
7050304132012,7050304132,12,580
7050304132013,7050304132,13,53
7050304132014,7050304132,14,736
7050304132015,7050304132,15,192
7050304132016,7050304132,16,797
7050304132017,7050304132,17,746
7050304132018,7050304132,18,114
7050304132019,7050304132,19,338
7050304132020,7050304132,20,186
7060104152001,7060104152,1,541
7060104152002,7060104152,2,993
7060104152003,7060104152,3,150
7060104152004,7060104152,4,712
7060104152005,7060104152,5,197
7060104152006,7060104152,6,22
7060104152007,7060104152,7,564
7060104152008,7060104152,8,86
7060104152009,7060104152,9,290
7060104152010,7060104152,10,700
7060104152011,7060104152,11,139
7060104163001,7060104163,1,699
7060104163002,7060104163,2,288
7060104163003,7060104163,3,759
7060104163004,7060104163,4,687
7060104163005,7060104163,5,151
7060104163006,7060104163,6,654
7060104163007,7060104163,7,261
7060104163008,7060104163,8,590
7060104163009,7060104163,9,148
7060104172001,7060104172,1,758
7060104172002,7060104172,2,926
7060104172003,7060104172,3,19
7060104172004,7060104172,4,461
7060104172005,7060104172,5,643
7060104172006,7060104172,6,403
7060104172007,7060104172,7,456
7060104172008,7060104172,8,875
7060104172009,7060104172,9,699
7060104172010,7060104172,10,715
7060104172011,7060104172,11,436
7060104172012,7060104172,12,276
7060104172013,7060104172,13,304
7060104172014,7060104172,14,432
7060104172015,7060104172,15,146
7060104172016,7060104172,16,745
7060104172017,7060104172,17,367
7060204189001,7060204189,1,683
7060204189002,7060204189,2,28
7060204189003,7060204189,3,271
7060204189004,7060204189,4,643
7060204189005,7060204189,5,838
7060204189006,7060204189,6,940
7060204189007,7060204189,7,74
7060204189008,7060204189,8,921
7060204189009,7060204189,9,432
7060204189010,7060204189,10,424
7060204189011,7060204189,11,221
7060204189012,7060204189,12,522
7060204189013,7060204189,13,105
7060204189014,7060204189,14,730
7060204189015,7060204189,15,705
7060204189016,7060204189,16,516
7060204189017,7060204189,17,781
7060304206001,7060304206,1,770
7060304206002,7060304206,2,15
7060304206003,7060304206,3,211
7060304206004,7060304206,4,363
7060304206005,7060304206,5,719
7060304206006,7060304206,6,989
7060304206007,7060304206,7,384
7060304206008,7060304206,8,339
7060304206009,7060304206,9,984
7060304206010,7060304206,10,489
7060304206011,7060304206,11,118
7060304206012,7060304206,12,673
7060304218001,7060304218,1,670
7060304218002,7060304218,2,299
7060304218003,7060304218,3,493
7060304218004,7060304218,4,111
7060304218005,7060304218,5,136
7060304218006,7060304218,6,163
7060304218007,7060304218,7,500
7060304218008,7060304218,8,984
7060304218009,7060304218,9,830
7060304218010,7060304218,10,828
7060304218011,7060304218,11,881
7060304218012,7060304218,12,435
7060304218013,7060304218,13,914
7060304218014,7060304218,14,333
7060304218015,7060304218,15,762
7060304218016,7060304218,16,444
7060304218017,7060304218,17,82
7060304218018,7060304218,18,520
7060304218019,7060304218,19,260
7060304237001,7060304237,1,89
7060304237002,7060304237,2,621
7060304237003,7060304237,3,395
7060304237004,7060304237,4,228
7060304237005,7060304237,5,726
7070104242001,7070104242,1,641
7070104242002,7070104242,2,384
7070204244001,7070204244,1,294
7070204244002,7070204244,2,455
7070204244003,7070204244,3,458
7070204244004,7070204244,4,480
7070204244005,7070204244,5,663
7070204244006,7070204244,6,840
7070204244007,7070204244,7,350
7070204251001,7070204251,1,994
7070204251002,7070204251,2,983
7070204251003,7070204251,3,446
7070204251004,7070204251,4,592
7070204251005,7070204251,5,993
7070204251006,7070204251,6,661
7070204251007,7070204251,7,37
7070204251008,7070204251,8,363
7070204251009,7070204251,9,538
7070204251010,7070204251,10,405
7070204251011,7070204251,11,24
7070204251012,7070204251,12,448
7070304263001,7070304263,1,952
7070304263002,7070304263,2,182
7070304263003,7070304263,3,941
7070304263004,7070304263,4,464
7070304263005,7070304263,5,570
7070304263006,7070304263,6,861
7070304263007,7070304263,7,996
7070304263008,7070304263,8,42
7070304263009,7070304263,9,622
7070304263010,7070304263,10,126
7070304263011,7070304263,11,236
7070304274001,7070304274,1,123
7070304274002,7070304274,2,450
7070304274003,7070304274,3,64
7070304274004,7070304274,4,325
7070304274005,7070304274,5,651
7070304274006,7070304274,6,564
7070304274007,7070304274,7,682
7070304274008,7070304274,8,961
7070304274009,7070304274,9,105
7070304274010,7070304274,10,721
7070304274011,7070304274,11,556
7070304274012,7070304274,12,298
7070304274013,7070304274,13,518
7070304274014,7070304274,14,894
7070304274015,7070304274,15,700
7070304274016,7070304274,16,651
7070304274017,7070304274,17,141
7070304291001,7070304291,1,284
7070304291002,7070304291,2,516
7070304291003,7070304291,3,135
7070304291004,7070304291,4,334
7070304291005,7070304291,5,198
7070304291006,7070304291,6,64
7070304291007,7070304291,7,501
7070304291008,7070304291,8,863
7070304291009,7070304291,9,629
7070304291010,7070304291,10,913
7070304291011,7070304291,11,874
7070304291012,7070304291,12,739
7070304291013,7070304291,13,844
7070304291014,7070304291,14,973
7070304291015,7070304291,15,92
7070404306001,7070404306,1,311
7070404306002,7070404306,2,334
7070404306003,7070404306,3,854
7070404306004,7070404306,4,989
7070404306005,7070404306,5,560
7070404306006,7070404306,6,662
7070404306007,7070404306,7,555
7070404306008,7070404306,8,659
7070404306009,7070404306,9,276
7070404306010,7070404306,10,962
7070404306011,7070404306,11,503
7070404306012,7070404306,12,443
7070404306013,7070404306,13,262
7070404306014,7070404306,14,296
7070404320001,7070404320,1,84
7070404320002,7070404320,2,288
7070404320003,7070404320,3,477
7070404320004,7070404320,4,591
7070404320005,7070404320,5,657
7070404320006,7070404320,6,846
7070404320007,7070404320,7,605
7070404320008,7070404320,8,266
7070404320009,7070404320,9,663
7070404320010,7070404320,10,783
7070504330001,7070504330,1,851
7070504330002,7070504330,2,175
7070504330003,7070504330,3,479
7070504330004,7070504330,4,484
7070504330005,7070504330,5,41
7070504330006,7070504330,6,393
7070504330007,7070504330,7,688
7070504330008,7070504330,8,659
7070504330009,7070504330,9,68
7070504330010,7070504330,10,965
7070504330011,7070504330,11,992
7070504330012,7070504330,12,2
7070504330013,7070504330,13,616
7070504330014,7070504330,14,498
7070504330015,7070504330,15,330
7070504330016,7070504330,16,664
7070504330017,7070504330,17,861
7070504330018,7070504330,18,169
7070604348001,7070604348,1,538
7070604348002,7070604348,2,376
7070604348003,7070604348,3,380
7070604348004,7070604348,4,920
7070604348005,7070604348,5,739
7070604348006,7070604348,6,703
7070604348007,7070604348,7,991
7070604348008,7070604348,8,777
7070604348009,7070604348,9,622
7070604348010,7070604348,10,234
7070604348011,7070604348,11,353
7070604348012,7070604348,12,747
7070704360001,7070704360,1,287
7070704360002,7070704360,2,423
7070704360003,7070704360,3,165
7070704360004,7070704360,4,303
7070704364001,7070704364,1,326
7080104365001,7080104365,1,440
7080104365002,7080104365,2,264
7080104365003,7080104365,3,627
7080104365004,7080104365,4,278
7080104365005,7080104365,5,893
7080104365006,7080104365,6,213
7080104365007,7080104365,7,616
7080104365008,7080104365,8,284
7080104365009,7080104365,9,636
7080104365010,7080104365,10,210
7080104365011,7080104365,11,524
7080104365012,7080104365,12,33
7080104365013,7080104365,13,782
7080104365014,7080104365,14,601
7080204379001,7080204379,1,588
7080204379002,7080204379,2,500
7080204379003,7080204379,3,306
7080204379004,7080204379,4,812
7080204379005,7080204379,5,505
7080204379006,7080204379,6,346
7080204379007,7080204379,7,912
7080204379008,7080204379,8,58
7080204379009,7080204379,9,405
7080204379010,7080204379,10,392
7080204379011,7080204379,11,703
7080204379012,7080204379,12,229
7080204379013,7080204379,13,740
7080204379014,7080204379,14,498
7080204379015,7080204379,15,390
7080204379016,7080204379,16,781
7080204379017,7080204379,17,267
7080204379018,7080204379,18,61
7080204379019,7080204379,19,538
7080204379020,7080204379,20,83
7080204399001,7080204399,1,117
7080204399002,7080204399,2,352
7080204399003,7080204399,3,125
7080204399004,7080204399,4,464
7080204399005,7080204399,5,348
7080204399006,7080204399,6,49
7080204399007,7080204399,7,607
7080204399008,7080204399,8,106
7080204399009,7080204399,9,963
7080204399010,7080204399,10,427
7080204399011,7080204399,11,712
7080204399012,7080204399,12,98
7080204399013,7080204399,13,880
7080204399014,7080204399,14,936
7080204399015,7080204399,15,358
7080204399016,7080204399,16,911
7080204399017,7080204399,17,852
7080204399018,7080204399,18,489
7080204399019,7080204399,19,927
7080204418001,7080204418,1,169
7080204418002,7080204418,2,645
7080204418003,7080204418,3,880
7080204418004,7080204418,4,657
7080204418005,7080204418,5,466
7080304423001,7080304423,1,840
7080304423002,7080304423,2,195
7080304423003,7080304423,3,205
7080304423004,7080304423,4,146
7080304423005,7080304423,5,461
7080304423006,7080304423,6,320
7080304423007,7080304423,7,384
7080304423008,7080304423,8,851
7080404431001,7080404431,1,979
7080404431002,7080404431,2,998
7080404431003,7080404431,3,494
7080404431004,7080404431,4,304
7080404431005,7080404431,5,625
7080404431006,7080404431,6,765
7080404431007,7080404431,7,870
7080404431008,7080404431,8,479
7080404431009,7080404431,9,473
7080404431010,7080404431,10,737
7080404431011,7080404431,11,81
7080404431012,7080404431,12,496
7080404431013,7080404431,13,247
7080404431014,7080404431,14,706
7080404431015,7080404431,15,772
7080404431016,7080404431,16,497
7080404431017,7080404431,17,358
7080404431018,7080404431,18,393
7080404431019,7080404431,19,245
7080404450001,7080404450,1,811
7080404450002,7080404450,2,987
7080404450003,7080404450,3,869
7080404450004,7080404450,4,281
7080404450005,7080404450,5,394
7080404455001,7080404455,1,160
7080404455002,7080404455,2,688
7080404457001,7080404457,1,575
7080404457002,7080404457,2,680
7080404457003,7080404457,3,124
7080404457004,7080404457,4,344
7080404457005,7080404457,5,905
7080404457006,7080404457,6,578
7080404457007,7080404457,7,869
7080404457008,7080404457,8,407
7080404457009,7080404457,9,131
7080404457010,7080404457,10,344
7080404457011,7080404457,11,65
7080404457012,7080404457,12,329
7080404457013,7080404457,13,195
7080404457014,7080404457,14,89
7080404457015,7080404457,15,4
7080404457016,7080404457,16,629
7080404457017,7080404457,17,51
7080404457018,7080404457,18,634
7080404457019,7080404457,19,255
7080404457020,7080404457,20,588
7080504477001,7080504477,1,508
7080504477002,7080504477,2,583
7090104479001,7090104479,1,46
7090104479002,7090104479,2,890
7090104479003,7090104479,3,622
7090104479004,7090104479,4,657
7090104479005,7090104479,5,670
7090104479006,7090104479,6,972
7090104479007,7090104479,7,498
7090104479008,7090104479,8,550
7090104479009,7090104479,9,439
7090104479010,7090104479,10,80
7090204489001,7090204489,1,430
7090204489002,7090204489,2,612
7090204489003,7090204489,3,85
7090204489004,7090204489,4,471
7090204489005,7090204489,5,157
7090204489006,7090204489,6,821
7090204489007,7090204489,7,852
7090204496001,7090204496,1,506
7090204496002,7090204496,2,132
7090204496003,7090204496,3,18
7090204496004,7090204496,4,725
7090204496005,7090204496,5,825
7090204501001,7090204501,1,792
7090204501002,7090204501,2,616
7090304503001,7090304503,1,851
7090304503002,7090304503,2,575
7090304503003,7090304503,3,443
7090304503004,7090304503,4,51
7090304503005,7090304503,5,831
7090304503006,7090304503,6,487
7090304503007,7090304503,7,878
7090304503008,7090304503,8,401
7090304503009,7090304503,9,233
7090404512001,7090404512,1,29
7090404512002,7090404512,2,347
7090404512003,7090404512,3,792
7090404512004,7090404512,4,119
7090404512005,7090404512,5,378
7090404512006,7090404512,6,657
7090404512007,7090404512,7,153
7090404512008,7090404512,8,226
7090404512009,7090404512,9,368
7090404512010,7090404512,10,713
7090404512011,7090404512,11,366
7100104523001,7100104523,1,334
7100104523002,7100104523,2,304
7100104523003,7100104523,3,400
7100104523004,7100104523,4,144
7100104523005,7100104523,5,973
7100104523006,7100104523,6,280
7100104523007,7100104523,7,952
7100104523008,7100104523,8,553
7100104523009,7100104523,9,172
7100104523010,7100104523,10,879
7100104523011,7100104523,11,332
7100104523012,7100104523,12,722
7100104523013,7100104523,13,89
7100104523014,7100104523,14,264
7100104523015,7100104523,15,162
7100104523016,7100104523,16,899
7100104523017,7100104523,17,250
7100104523018,7100104523,18,884
7100204541001,7100204541,1,740
7100204541002,7100204541,2,3
7100204541003,7100204541,3,530
7100204541004,7100204541,4,306
7100204541005,7100204541,5,768
7100204541006,7100204541,6,592
7100204541007,7100204541,7,215
7100204541008,7100204541,8,842
7100204541009,7100204541,9,998
7100304550001,7100304550,1,303
7100304550002,7100304550,2,791
7100304550003,7100304550,3,847
7100304550004,7100304550,4,600
7100304550005,7100304550,5,191
7100304550006,7100304550,6,519
7100304550007,7100304550,7,166
7100304550008,7100304550,8,975
7100304550009,7100304550,9,424
7100304550010,7100304550,10,392
7100304550011,7100304550,11,377
7100304561001,7100304561,1,921
7100304561002,7100304561,2,441
7100304561003,7100304561,3,947
7100304561004,7100304561,4,95
7100304561005,7100304561,5,1
7100304561006,7100304561,6,63
7100304561007,7100304561,7,75
7100304561008,7100304561,8,371
7100304561009,7100304561,9,401
7100304561010,7100304561,10,200
7100404571001,7100404571,1,95
7100404571002,7100404571,2,619
7100404571003,7100404571,3,89
7100404571004,7100404571,4,569
7100404571005,7100404571,5,771
7100404571006,7100404571,6,530
7100404571007,7100404571,7,644
7100404571008,7100404571,8,874
7100404571009,7100404571,9,489
7100404571010,7100404571,10,312
7100404571011,7100404571,11,305
7100404571012,7100404571,12,307
7100404571013,7100404571,13,126
7100404571014,7100404571,14,329
7100404571015,7100404571,15,277
7100404571016,7100404571,16,801
7100404571017,7100404571,17,622
7100404571018,7100404571,18,727
7100404571019,7100404571,19,199
7100504590001,7100504590,1,107
7100504590002,7100504590,2,263
7100504590003,7100504590,3,587
7100504590004,7100504590,4,74
7100504590005,7100504590,5,807
7100504590006,7100504590,6,432
7100504590007,7100504590,7,422
7100504590008,7100504590,8,106
7100504590009,7100504590,9,177
7100504590010,7100504590,10,555
7100504590011,7100504590,11,872
7100504590012,7100504590,12,472
7100504590013,7100504590,13,814
7100504590014,7100504590,14,814
7100504590015,7100504590,15,745
7100504605001,7100504605,1,83
7100504605002,7100504605,2,493
7110104607001,7110104607,1,895
7110104607002,7110104607,2,22
7110104607003,7110104607,3,655
7110104607004,7110104607,4,72
7110104607005,7110104607,5,173
7110104607006,7110104607,6,31
7110104607007,7110104607,7,809
7110104607008,7110104607,8,564
7110104607009,7110104607,9,598
7110104607010,7110104607,10,542
7110104607011,7110104607,11,532
7110104607012,7110104607,12,798
7110104607013,7110104607,13,788
7110104607014,7110104607,14,251
7110104607015,7110104607,15,457
7110104607016,7110104607,16,131
7110104607017,7110104607,17,626
7110104607018,7110104607,18,846
7110104607019,7110104607,19,555
7110104607020,7110104607,20,482
7110104627001,7110104627,1,87
7110104627002,7110104627,2,89
7110104627003,7110104627,3,687
7110104627004,7110104627,4,602
7110104627005,7110104627,5,288
7110104627006,7110104627,6,457
7110104627007,7110104627,7,150
7110104627008,7110104627,8,148
7110104627009,7110104627,9,548
7110104627010,7110104627,10,344
7110104627011,7110104627,11,857
7110104627012,7110104627,12,930
7110104627013,7110104627,13,503
7110104627014,7110104627,14,221
7110204641001,7110204641,1,75
7110204641002,7110204641,2,650
7110204641003,7110204641,3,840
7110204641004,7110204641,4,389
7110204641005,7110204641,5,779
7110204641006,7110204641,6,37
7110204641007,7110204641,7,729
7110204641008,7110204641,8,235
7110204641009,7110204641,9,52
7110204641010,7110204641,10,744
7110204641011,7110204641,11,899
7110204641012,7110204641,12,689
7110204641013,7110204641,13,967
